S. No.,Date,Region,Confirmed Cases,Active Cases,Cured/Discharged,Death
461,05-22-2020,Arunachal Pradesh,1,0,1,0
462,05-23-2020,Arunachal Pradesh,1,0,1,0
463,05-24-2020,Arunachal Pradesh,1,0,1,0
464,05-25-2020,Arunachal Pradesh,1,0,1,0
465,05-26-2020,Arunachal Pradesh,2,1,1,0
466,05-27-2020,Arunachal Pradesh,2,1,1,0
467,05-28-2020,Arunachal Pradesh,2,1,1,0
468,05-29-2020,Arunachal Pradesh,3,2,1,0
469,05-30-2020,Arunachal Pradesh,3,2,1,0
470,05-31-2020,Arunachal Pradesh,4,3,1,0
471,06-01-2020,Arunachal Pradesh,4,3,1,0
472,06-02-2020,Arunachal Pradesh,22,21,1,0
473,06-03-2020,Arunachal Pradesh,22,21,1,0
474,06-04-2020,Arunachal Pradesh,38,37,1,0
475,06-05-2020,Arunachal Pradesh,42,41,1,0
476,06-06-2020,Arunachal Pradesh,45,44,1,0
477,06-07-2020,Arunachal Pradesh,47,46,1,0
478,06-08-2020,Arunachal Pradesh,51,50,1,0
479,06-09-2020,Arunachal Pradesh,51,50,1,0
480,06-10-2020,Arunachal Pradesh,57,56,1,0
481,06-11-2020,Arunachal Pradesh,57,55,2,0
482,06-12-2020,Arunachal Pradesh,61,57,4,0
483,06-13-2020,Arunachal Pradesh,67,63,4,0
484,06-14-2020,Arunachal Pradesh,87,83,4,0
485,06-15-2020,Arunachal Pradesh,91,84,7,0
486,06-16-2020,Arunachal Pradesh,91,84,7,0
487,06-17-2020,Arunachal Pradesh,95,88,7,0
488,06-18-2020,Arunachal Pradesh,99,92,7,0
489,06-19-2020,Arunachal Pradesh,103,93,10,0
490,06-20-2020,Arunachal Pradesh,103,92,11,0
491,06-21-2020,Arunachal Pradesh,135,121,14,0
492,06-22-2020,Arunachal Pradesh,135,120,15,0
493,06-23-2020,Arunachal Pradesh,139,118,21,0
494,06-24-2020,Arunachal Pradesh,148,126,22,0
495,06-25-2020,Arunachal Pradesh,158,120,38,0
496,06-26-2020,Arunachal Pradesh,160,121,38,1
497,06-27-2020,Arunachal Pradesh,172,129,42,1
498,06-28-2020,Arunachal Pradesh,177,122,54,1
499,06-29-2020,Arunachal Pradesh,182,121,60,1
500,06-30-2020,Arunachal Pradesh,187,125,61,1
501,07-01-2020,Arunachal Pradesh,191,128,62,1
502,07-02-2020,Arunachal Pradesh,195,128,66,1
503,07-03-2020,Arunachal Pradesh,195,128,66,1
504,07-04-2020,Arunachal Pradesh,252,176,75,1
505,07-05-2020,Arunachal Pradesh,259,182,76,1
506,07-06-2020,Arunachal Pradesh,269,190,78,1
507,07-07-2020,Arunachal Pradesh,270,176,92,2
508,07-08-2020,Arunachal Pradesh,276,169,105,2
509,07-09-2020,Arunachal Pradesh,287,176,109,2
510,07-10-2020,Arunachal Pradesh,302,180,120,2
511,07-11-2020,Arunachal Pradesh,335,213,120,2
512,07-12-2020,Arunachal Pradesh,341,214,125,2
513,07-13-2020,Arunachal Pradesh,359,219,138,2
514,07-14-2020,Arunachal Pradesh,387,240,145,2
515,07-15-2020,Arunachal Pradesh,462,306,153,3
516,07-16-2020,Arunachal Pradesh,462,306,153,3
517,07-17-2020,Arunachal Pradesh,543,387,153,3
518,07-18-2020,Arunachal Pradesh,609,431,175,3
519,07-19-2020,Arunachal Pradesh,650,373,274,3
520,07-20-2020,Arunachal Pradesh,740,455,282,3
521,07-21-2020,Arunachal Pradesh,790,502,285,3
522,07-22-2020,Arunachal Pradesh,858,552,303,3
523,07-23-2020,Arunachal Pradesh,949,632,314,3
524,07-24-2020,Arunachal Pradesh,991,654,334,3
525,07-25-2020,Arunachal Pradesh,1056,661,392,3
526,07-26-2020,Arunachal Pradesh,1126,695,428,3
527,07-27-2020,Arunachal Pradesh,1158,650,505,3
528,07-28-2020,Arunachal Pradesh,1239,662,574,3
529,07-29-2020,Arunachal Pradesh,1330,710,617,3
530,07-30-2020,Arunachal Pradesh,1410,730,677,3
531,07-31-2020,Arunachal Pradesh,1484,654,827,3
532,08-01-2020,Arunachal Pradesh,1591,670,918,3
533,08-02-2020,Arunachal Pradesh,1673,701,969,3
534,08-03-2020,Arunachal Pradesh,1698,699,996,3
535,08-04-2020,Arunachal Pradesh,1758,692,1063,3
536,08-05-2020,Arunachal Pradesh,1790,682,1105,3
537,08-06-2020,Arunachal Pradesh,1855,642,1210,3
538,08-07-2020,Arunachal Pradesh,1948,700,1245,3
539,08-08-2020,Arunachal Pradesh,2049,720,1326,3
540,08-09-2020,Arunachal Pradesh,2117,684,1430,3
541,08-10-2020,Arunachal Pradesh,2155,670,1482,3
542,08-11-2020,Arunachal Pradesh,2231,636,1592,3
543,08-12-2020,Arunachal Pradesh,2327,690,1634,3
544,08-13-2020,Arunachal Pradesh,2430,768,1659,3
545,08-14-2020,Arunachal Pradesh,2512,790,1718,4
546,08-15-2020,Arunachal Pradesh,2607,852,1750,5
547,08-16-2020,Arunachal Pradesh,2658,882,1771,5
548,08-17-2020,Arunachal Pradesh,2701,888,1808,5
549,08-18-2020,Arunachal Pradesh,2741,843,1893,5
550,08-19-2020,Arunachal Pradesh,2875,921,1949,5
551,08-20-2020,Arunachal Pradesh,2950,923,2022,5
552,08-21-2020,Arunachal Pradesh,3066,968,2093,5
553,08-22-2020,Arunachal Pradesh,3126,996,2125,5
554,08-23-2020,Arunachal Pradesh,3223,990,2228,5
555,08-24-2020,Arunachal Pradesh,3263,961,2297,5
556,08-25-2020,Arunachal Pradesh,3312,880,2427,5
557,08-26-2020,Arunachal Pradesh,3412,899,2508,5
558,08-27-2020,Arunachal Pradesh,3555,987,2563,5
559,08-28-2020,Arunachal Pradesh,3633,1007,2621,5
560,08-29-2020,Arunachal Pradesh,3745,1031,2709,5
561,08-30-2020,Arunachal Pradesh,3877,1118,2754,5
562,08-31-2020,Arunachal Pradesh,4034,1205,2822,7
563,09-01-2020,Arunachal Pradesh,4112,1220,2885,7
564,09-02-2020,Arunachal Pradesh,4212,1226,2979,7
565,09-03-2020,Arunachal Pradesh,4360,1278,3075,7
566,09-04-2020,Arunachal Pradesh,4574,1400,3167,7
567,09-05-2020,Arunachal Pradesh,4775,1488,3280,7
568,09-06-2020,Arunachal Pradesh,4914,1525,3381,8
569,09-07-2020,Arunachal Pradesh,5000,1520,3472,8
570,09-08-2020,Arunachal Pradesh,5180,1576,3596,8
571,09-09-2020,Arunachal Pradesh,5402,1670,3723,9
572,09-10-2020,Arunachal Pradesh,5545,1630,3906,9
573,09-11-2020,Arunachal Pradesh,5672,1658,4005,9
574,09-12-2020,Arunachal Pradesh,5825,1689,4126,10
575,09-13-2020,Arunachal Pradesh,5975,1712,4253,10
576,09-14-2020,Arunachal Pradesh,6121,1732,4379,10
577,09-15-2020,Arunachal Pradesh,6298,1756,4531,11
578,09-16-2020,Arunachal Pradesh,6466,1795,4658,13
579,09-17-2020,Arunachal Pradesh,6692,1892,4787,13
580,09-18-2020,Arunachal Pradesh,6851,1871,4967,13
581,09-19-2020,Arunachal Pradesh,7005,1886,5106,13
582,09-20-2020,Arunachal Pradesh,7250,1957,5280,13
583,09-21-2020,Arunachal Pradesh,7385,1964,5408,13
584,09-22-2020,Arunachal Pradesh,7595,1939,5643,13
585,09-23-2020,Arunachal Pradesh,7844,2052,5778,14
586,09-24-2020,Arunachal Pradesh,8133,2216,5903,14
587,09-25-2020,Arunachal Pradesh,8416,2331,6071,14
588,09-26-2020,Arunachal Pradesh,8671,2427,6230,14
589,09-27-2020,Arunachal Pradesh,8869,2458,6397,14
590,09-28-2020,Arunachal Pradesh,9004,2495,6495,14
591,09-29-2020,Arunachal Pradesh,9332,2725,6592,15
592,09-30-2020,Arunachal Pradesh,9553,2794,6743,16
593,10-01-2020,Arunachal Pradesh,9796,2890,6890,16
594,10-02-2020,Arunachal Pradesh,10020,2955,7049,16
595,10-03-2020,Arunachal Pradesh,10220,3019,7183,18
596,10-04-2020,Arunachal Pradesh,10421,3015,7388,18
597,10-05-2020,Arunachal Pradesh,10548,2953,7577,18
598,10-06-2020,Arunachal Pradesh,10783,2989,7775,19
599,10-07-2020,Arunachal Pradesh,11007,3022,7965,20
600,10-08-2020,Arunachal Pradesh,11267,2850,8396,21
601,10-09-2020,Arunachal Pradesh,11479,2778,8679,22
602,10-10-2020,Arunachal Pradesh,11760,2860,8877,23
603,04-02-2020,Assam,1,1,0,0
604,04-03-2020,Assam,16,16,0,0
605,04-04-2020,Assam,24,24,0,0
606,04-05-2020,Assam,24,24,0,0
607,04-06-2020,Assam,26,26,0,0
608,04-07-2020,Assam,26,26,0,0
609,04-08-2020,Assam,27,27,0,0
610,04-09-2020,Assam,28,28,0,0
611,04-10-2020,Assam,29,29,0,0
612,04-11-2020,Assam,29,28,0,1
613,04-12-2020,Assam,29,28,0,1
614,04-13-2020,Assam,29,28,0,1
615,04-14-2020,Assam,31,30,0,1
616,04-15-2020,Assam,32,31,0,1
617,04-16-2020,Assam,33,32,0,1
618,04-17-2020,Assam,35,29,5,1
619,04-18-2020,Assam,35,29,5,1
620,04-19-2020,Assam,35,22,12,1
621,04-20-2020,Assam,35,17,17,1
622,04-21-2020,Assam,35,15,19,1
623,04-22-2020,Assam,35,15,19,1
624,04-23-2020,Assam,35,15,19,1
625,04-24-2020,Assam,36,16,19,1
626,04-25-2020,Assam,36,16,19,1
627,04-26-2020,Assam,36,16,19,1
628,04-27-2020,Assam,36,8,27,1
629,04-28-2020,Assam,36,8,27,1
630,04-29-2020,Assam,38,10,27,1
631,04-30-2020,Assam,38,8,29,1
632,05-01-2020,Assam,42,12,29,1
633,05-02-2020,Assam,43,10,32,1
634,05-03-2020,Assam,43,10,32,1
635,05-04-2020,Assam,43,10,32,1
636,05-05-2020,Assam,43,10,32,1
637,05-06-2020,Assam,43,10,32,1
638,05-07-2020,Assam,45,12,32,1
639,05-08-2020,Assam,54,19,34,1
640,05-09-2020,Assam,59,24,34,1
641,05-10-2020,Assam,63,27,34,2
642,05-11-2020,Assam,63,27,34,2
643,05-12-2020,Assam,65,29,34,2
644,05-13-2020,Assam,65,24,39,2
645,05-14-2020,Assam,80,39,39,2
646,05-15-2020,Assam,87,46,39,2
647,05-16-2020,Assam,90,47,41,2
648,05-17-2020,Assam,92,49,41,2
649,05-18-2020,Assam,101,58,41,2
650,05-19-2020,Assam,107,64,41,2
651,05-20-2020,Assam,142,97,41,4
652,05-21-2020,Assam,170,118,48,4
653,05-22-2020,Assam,203,145,54,4
654,05-23-2020,Assam,259,201,54,4
655,05-24-2020,Assam,329,270,55,4
656,05-25-2020,Assam,378,319,55,4
657,05-26-2020,Assam,526,460,62,4
658,05-27-2020,Assam,616,550,62,4
659,05-28-2020,Assam,781,690,87,4
660,05-29-2020,Assam,856,748,104,4
661,05-30-2020,Assam,1024,895,125,4
662,05-31-2020,Assam,1185,1018,163,4
663,06-01-2020,Assam,1272,1083,185,4
664,06-02-2020,Assam,1390,1109,277,4
665,06-03-2020,Assam,1513,1185,324,4
666,06-04-2020,Assam,1672,1255,413,4
667,06-05-2020,Assam,1988,1542,442,4
668,06-06-2020,Assam,2153,1651,498,4
669,06-07-2020,Assam,2397,1846,547,4
670,06-08-2020,Assam,2565,1946,615,4
671,06-09-2020,Assam,2776,2107,665,4
672,06-10-2020,Assam,2937,1848,1085,4
673,06-11-2020,Assam,3092,1839,1249,4
674,06-12-2020,Assam,3319,1881,1432,6
675,06-13-2020,Assam,3498,1953,1537,8
676,06-14-2020,Assam,3718,2126,1584,8
677,06-15-2020,Assam,4049,2081,1960,8
678,06-16-2020,Assam,4158,1984,2166,8
679,06-17-2020,Assam,4319,2145,2166,8
680,06-18-2020,Assam,4605,1955,2642,8
681,06-19-2020,Assam,4777,2114,2654,9
682,06-20-2020,Assam,4904,1856,3039,9
683,06-21-2020,Assam,4904,1856,3039,9
684,06-22-2020,Assam,5388,2019,3360,9
685,06-23-2020,Assam,5586,2056,3521,9
686,06-24-2020,Assam,5831,2060,3762,9
687,06-25-2020,Assam,6198,2231,3958,9
688,06-26-2020,Assam,6321,2279,4033,9
689,06-27-2020,Assam,6607,2339,4259,9
690,06-28-2020,Assam,6816,2307,4500,9
691,06-29-2020,Assam,7206,2108,5088,10
692,06-30-2020,Assam,7752,2408,5333,11
693,07-01-2020,Assam,8227,2568,5647,12
694,07-02-2020,Assam,8582,2719,5851,12
695,07-03-2020,Assam,9013,2895,6106,12
696,07-04-2020,Assam,9673,3310,6349,14
697,07-05-2020,Assam,10668,3997,6657,14
698,07-06-2020,Assam,11388,4249,7125,14
699,07-07-2020,Assam,12160,4264,7882,14
700,07-08-2020,Assam,12522,4179,8329,14
701,07-09-2020,Assam,13336,4591,8729,16
702,07-10-2020,Assam,14032,5284,8726,22
703,07-11-2020,Assam,14600,5426,9147,27
704,07-12-2020,Assam,15536,6351,9150,35
705,07-13-2020,Assam,16071,5610,10426,35
706,07-14-2020,Assam,16806,5876,10894,36
707,07-15-2020,Assam,17807,6351,11416,40
708,07-16-2020,Assam,18666,6447,12173,46
709,07-17-2020,Assam,19754,6818,12888,48
710,07-18-2020,Assam,20646,6490,14105,51
711,07-19-2020,Assam,22918,7700,15165,53
712,07-20-2020,Assam,23999,7919,16023,57
713,07-21-2020,Assam,25382,8229,17095,58
714,07-22-2020,Assam,25382,7291,18033,58
715,07-23-2020,Assam,26772,8675,18033,64
716,07-24-2020,Assam,28791,8022,20699,70
717,07-25-2020,Assam,29921,8084,21761,76
718,07-26-2020,Assam,31086,7954,23055,77
719,07-27-2020,Assam,32228,8109,24040,79
720,07-28-2020,Assam,33576,8088,25402,86
721,07-29-2020,Assam,34947,8241,26618,88
722,07-30-2020,Assam,36295,8371,27832,92
723,07-31-2020,Assam,38407,9233,29080,94
724,08-01-2020,Assam,40269,9814,30357,98
725,08-02-2020,Assam,41726,10183,31442,101
726,08-03-2020,Assam,42904,10415,32384,105
727,08-04-2020,Assam,45275,11738,33428,109
728,08-05-2020,Assam,48161,13625,34421,115
729,08-06-2020,Assam,50445,14432,35892,121
730,08-07-2020,Assam,52817,15467,37224,126
731,08-08-2020,Assam,55496,16555,38809,132
732,08-09-2020,Assam,57714,16983,40591,140
733,08-10-2020,Assam,58837,16367,42325,145
734,08-11-2020,Assam,61737,18000,43586,151
735,08-12-2020,Assam,64406,19178,45073,155
736,08-13-2020,Assam,68999,21629,47209,161
737,08-14-2020,Assam,71795,22243,49383,169
738,08-15-2020,Assam,74501,22633,51693,175
739,08-16-2020,Assam,75558,22090,53286,182
740,08-17-2020,Assam,76875,21471,55215,189
741,08-18-2020,Assam,79667,22736,56734,197
742,08-19-2020,Assam,82201,23704,58294,203
743,08-20-2020,Assam,84317,23756,60348,213
744,08-21-2020,Assam,86052,22711,63120,221
745,08-22-2020,Assam,87908,22085,65596,227
746,08-23-2020,Assam,89468,21593,67641,234
747,08-24-2020,Assam,90740,19598,70900,242
748,08-25-2020,Assam,92619,19277,73090,252
749,08-26-2020,Assam,94592,19518,74814,260
750,08-27-2020,Assam,96771,19535,76962,274
751,08-28-2020,Assam,98807,19222,79307,278
752,08-29-2020,Assam,101367,20011,81070,286
753,08-30-2020,Assam,103794,20995,82510,289
754,08-31-2020,Assam,105774,21551,83927,296
755,09-01-2020,Assam,109040,23273,85461,306
756,09-02-2020,Assam,111724,24514,86895,315
757,09-03-2020,Assam,115279,26227,88729,323
758,09-04-2020,Assam,118333,27303,90700,330
759,09-05-2020,Assam,121224,28159,92720,345
760,09-06-2020,Assam,123922,28507,95063,352
761,09-07-2020,Assam,125459,28273,96826,360
762,09-08-2020,Assam,128244,28798,99076,370
763,09-09-2020,Assam,130823,29206,101239,378
764,09-10-2020,Assam,133066,29166,103504,396
765,09-11-2020,Assam,135805,29690,105701,414
766,09-12-2020,Assam,138339,29580,108329,430
767,09-13-2020,Assam,140471,29133,110885,453
768,09-14-2020,Assam,141763,28161,113133,469
769,09-15-2020,Assam,144166,28630,115054,482
770,09-16-2020,Assam,146575,29180,116903,492
771,09-17-2020,Assam,148969,29091,119367,511
772,09-18-2020,Assam,150349,28208,121613,528
773,09-19-2020,Assam,152858,28631,123687,540
774,09-20-2020,Assam,155453,29362,125543,548
775,09-21-2020,Assam,156680,28780,127338,562
776,09-22-2020,Assam,159320,29609,129133,578
777,09-23-2020,Assam,161393,29857,130950,586
778,09-24-2020,Assam,163491,30182,132712,597
779,09-25-2020,Assam,165582,29830,135144,608
780,09-26-2020,Assam,167374,30034,136715,625
781,09-27-2020,Assam,169110,30162,138310,638
782,09-28-2020,Assam,169985,29350,139980,655
783,09-29-2020,Assam,173629,30662,142300,667
784,09-30-2020,Assam,177221,32539,144002,680
785,10-01-2020,Assam,180811,34496,145618,697
786,10-02-2020,Assam,182396,34163,147522,711
787,10-03-2020,Assam,183812,34128,148963,721
788,10-04-2020,Assam,185444,33933,150776,735
789,10-05-2020,Assam,186200,33324,152127,749
790,10-06-2020,Assam,187718,33467,153491,760
791,10-07-2020,Assam,188902,33047,155077,778
792,10-08-2020,Assam,190209,31786,157638,785
793,10-09-2020,Assam,191397,30767,159836,794
794,10-10-2020,Assam,192416,29710,161904,802
795,03-22-2020,Bihar,2,1,0,1
796,03-23-2020,Bihar,2,1,0,1
797,03-24-2020,Bihar,2,1,0,1
798,03-25-2020,Bihar,3,2,0,1
799,03-26-2020,Bihar,3,2,0,1
800,03-27-2020,Bihar,6,5,0,1
801,03-28-2020,Bihar,9,8,0,1
802,03-29-2020,Bihar,9,8,0,1
803,03-30-2020,Bihar,11,10,0,1
804,03-31-2020,Bihar,15,14,0,1
805,04-01-2020,Bihar,23,22,0,1
806,04-02-2020,Bihar,23,22,0,1
807,04-03-2020,Bihar,24,23,0,1
808,04-04-2020,Bihar,29,28,0,1
809,04-05-2020,Bihar,30,29,0,1
810,04-06-2020,Bihar,30,29,0,1
811,04-07-2020,Bihar,32,31,0,1
812,04-08-2020,Bihar,38,37,0,1
813,04-09-2020,Bihar,38,37,0,1
814,04-10-2020,Bihar,39,38,0,1
815,04-11-2020,Bihar,60,59,0,1
816,04-12-2020,Bihar,63,62,0,1
817,04-13-2020,Bihar,64,44,19,1
818,04-14-2020,Bihar,65,38,26,1
819,04-15-2020,Bihar,66,36,29,1
820,04-16-2020,Bihar,70,40,29,1
821,04-17-2020,Bihar,80,42,37,1
822,04-18-2020,Bihar,83,44,37,2
823,04-19-2020,Bihar,86,47,37,2
824,04-20-2020,Bihar,93,49,42,2
825,04-21-2020,Bihar,113,69,42,2
826,04-22-2020,Bihar,126,82,42,2
827,04-23-2020,Bihar,143,95,46,2
828,04-24-2020,Bihar,153,105,46,2
829,04-25-2020,Bihar,223,175,46,2
830,04-26-2020,Bihar,243,195,46,2
831,04-27-2020,Bihar,274,216,56,2
832,04-28-2020,Bihar,345,286,57,2
833,04-29-2020,Bihar,366,300,64,2
834,04-30-2020,Bihar,392,325,65,2
835,05-01-2020,Bihar,418,334,82,2
836,05-02-2020,Bihar,471,370,98,3
837,05-03-2020,Bihar,481,370,107,4
838,05-04-2020,Bihar,503,374,125,4
839,05-05-2020,Bihar,528,394,130,4
840,05-06-2020,Bihar,536,390,142,4
841,05-07-2020,Bihar,542,350,188,4
842,05-08-2020,Bihar,550,299,246,5
843,05-09-2020,Bihar,571,269,297,5
844,05-10-2020,Bihar,591,264,322,5
845,05-11-2020,Bihar,696,325,365,6
846,05-12-2020,Bihar,747,364,377,6
847,05-13-2020,Bihar,831,442,383,6
848,05-14-2020,Bihar,940,545,388,7
849,05-15-2020,Bihar,994,576,411,7
850,05-16-2020,Bihar,1018,573,438,7
851,05-17-2020,Bihar,1179,719,453,7
852,05-18-2020,Bihar,1262,779,475,8
853,05-19-2020,Bihar,1391,888,494,9
854,05-20-2020,Bihar,1498,955,534,9
855,05-21-2020,Bihar,1674,1093,571,10
856,05-22-2020,Bihar,1982,1378,593,11
857,05-23-2020,Bihar,2177,1537,629,11
858,05-24-2020,Bihar,2380,1716,653,11
859,05-25-2020,Bihar,2587,1872,702,13
860,05-26-2020,Bihar,2730,1968,749,13
861,05-27-2020,Bihar,2983,2070,900,13
862,05-28-2020,Bihar,3061,1963,1083,15
863,05-29-2020,Bihar,3296,2070,1211,15
864,05-30-2020,Bihar,3376,2150,1211,15
865,05-31-2020,Bihar,3636,1998,1618,20
866,06-01-2020,Bihar,3815,2084,1710,21
867,06-02-2020,Bihar,3926,2002,1900,24
868,06-03-2020,Bihar,4155,2185,1946,24
869,06-04-2020,Bihar,4390,2288,2077,25
870,06-05-2020,Bihar,4493,2254,2210,29
871,06-06-2020,Bihar,4596,2342,2225,29
872,06-07-2020,Bihar,4915,2460,2425,30
873,06-08-2020,Bihar,5088,2578,2480,30
874,06-09-2020,Bihar,5202,2672,2499,31
875,06-10-2020,Bihar,5459,2563,2864,32
876,06-11-2020,Bihar,5710,2606,3071,33
877,06-12-2020,Bihar,5983,2681,3266,36
878,06-13-2020,Bihar,6103,2480,3587,36
879,06-14-2020,Bihar,6290,2295,3956,39
880,06-15-2020,Bihar,6470,2261,4170,39
881,06-16-2020,Bihar,6650,2201,4409,40
882,06-17-2020,Bihar,6778,2093,4644,41
883,06-18-2020,Bihar,6942,1972,4926,44
884,06-19-2020,Bihar,7025,1925,5056,44
885,06-20-2020,Bihar,7181,2033,5098,50
886,06-21-2020,Bihar,7533,1952,5529,52
887,06-22-2020,Bihar,7612,1979,5580,53
888,06-23-2020,Bihar,7825,1989,5781,55
889,06-24-2020,Bihar,8153,1993,6104,56
890,06-25-2020,Bihar,8209,2039,6113,57
891,06-26-2020,Bihar,8473,1975,6441,57
892,06-27-2020,Bihar,8716,1896,6762,58
893,06-28-2020,Bihar,8931,2029,6843,59
894,06-29-2020,Bihar,9212,2034,7118,60
895,06-30-2020,Bihar,9640,2188,7390,62
896,07-01-2020,Bihar,10043,2289,7687,67
897,07-02-2020,Bihar,10249,2233,7946,70
898,07-03-2020,Bihar,10471,2374,8020,77
899,07-04-2020,Bihar,10954,2660,8214,80
900,07-05-2020,Bihar,11700,2925,8686,89
901,07-06-2020,Bihar,11876,3016,8765,95
902,07-07-2020,Bihar,12125,3031,8997,97
903,07-08-2020,Bihar,12570,3182,9284,104
904,07-09-2020,Bihar,13189,3528,9554,107
905,07-10-2020,Bihar,13944,4013,9816,115
906,07-11-2020,Bihar,14575,4347,10109,119
907,07-12-2020,Bihar,15373,4557,10685,131
908,07-13-2020,Bihar,16642,5001,11498,143
909,07-14-2020,Bihar,17959,5482,12317,160
910,07-15-2020,Bihar,19284,6261,12849,174
911,07-16-2020,Bihar,20612,6970,13462,180
912,07-17-2020,Bihar,21764,7549,14018,197
913,07-18-2020,Bihar,23589,8767,14621,201
914,07-19-2020,Bihar,25136,9392,15536,208
915,07-20-2020,Bihar,26569,10044,16308,217
916,07-21-2020,Bihar,27646,9996,17433,217
917,07-22-2020,Bihar,28952,10220,18515,217
918,07-23-2020,Bihar,30369,10506,19646,217
919,07-24-2020,Bihar,31980,10994,20769,217
920,07-25-2020,Bihar,33926,11363,22343,220
921,07-26-2020,Bihar,36604,12317,24053,234
922,07-27-2020,Bihar,39176,13117,25815,244
923,07-28-2020,Bihar,41244,13461,27530,253
924,07-29-2020,Bihar,43843,14718,28856,269
925,07-30-2020,Bihar,46080,15482,30320,278
926,07-31-2020,Bihar,48477,16845,31350,282
927,08-01-2020,Bihar,51233,17579,33358,296
928,08-02-2020,Bihar,54240,18937,34994,309
929,08-03-2020,Bihar,57024,20306,36389,329
930,08-04-2020,Bihar,59328,20770,38228,330
931,08-05-2020,Bihar,61788,21093,40348,347
932,08-06-2020,Bihar,64770,22001,42414,355
933,08-07-2020,Bihar,67788,23888,43537,363
934,08-08-2020,Bihar,71304,26453,44482,369
935,08-09-2020,Bihar,75294,26669,48243,382
936,08-10-2020,Bihar,79451,27906,51158,387
937,08-11-2020,Bihar,82550,28065,54088,397
938,08-12-2020,Bihar,86413,29291,56709,413
939,08-13-2020,Bihar,90321,30119,59786,416
940,08-14-2020,Bihar,94193,31483,62284,426
941,08-15-2020,Bihar,98008,32636,64930,442
942,08-16-2020,Bihar,101551,32591,68510,450
943,08-17-2020,Bihar,103844,31059,72324,461
944,08-18-2020,Bihar,106307,29387,76452,468
945,08-19-2020,Bihar,109498,28692,80330,476
946,08-20-2020,Bihar,112437,27546,84404,487
947,08-21-2020,Bihar,114941,26789,87660,492
948,08-22-2020,Bihar,117413,25363,91552,498
949,08-23-2020,Bihar,119529,24168,94858,503
950,08-24-2020,Bihar,121947,23111,98325,511
951,08-25-2020,Bihar,123198,21392,101292,514
952,08-26-2020,Bihar,124536,19716,104301,519
953,08-27-2020,Bihar,126714,19823,106361,530
954,08-28-2020,Bihar,128780,19067,109175,538
955,08-29-2020,Bihar,131057,18047,112452,558
956,08-30-2020,Bihar,133003,17670,114772,561
957,08-31-2020,Bihar,135035,17333,117124,578
958,09-01-2020,Bihar,136457,16335,119540,582
959,09-02-2020,Bihar,138349,16168,121560,621
